url,title,category,lastmod
https://www.shanethegamer.com/esports-news/jack-black-yakuza-role/,Jack Black Yakuza Role,esports-news,2026-03-29T20:54:37+00:00
https://www.shanethegamer.com/esports-news/pokemon-showdown-vs-pokemon-champions/,Pokemon Showdown Vs Pokemon Champions,esports-news,2026-03-29T20:47:42+00:00
https://www.shanethegamer.com/esports-news/pokemon-champions-accessibility/,Pokemon Champions Accessibility,esports-news,2026-03-29T20:34:04+00:00
https://www.shanethegamer.com/esports-news/ps6-price-999-prediction/,Ps6 Price 999 Prediction,esports-news,2026-03-29T20:18:54+00:00
https://www.shanethegamer.com/esports-news/pokemon-champions-release-date-april-2026/,Pokemon Champions Release Date April 2026,esports-news,2026-03-29T19:22:51+00:00
https://www.shanethegamer.com/esports-news/ps5-price-increase-2026/,Ps5 Price Increase 2026,esports-news,2026-03-29T18:32:22+00:00
https://www.shanethegamer.com/esports-news/vitality-blast-open-rotterdam-2026/,Vitality Blast Open Rotterdam 2026,esports-news,2026-03-29T18:09:05+00:00
https://www.shanethegamer.com/esports-news/steam-pricing-update-regional-tools/,Steam Pricing Update Regional Tools,esports-news,2026-03-28T18:42:35+00:00
https://www.shanethegamer.com/esports-news/blast-premier-2028-dates/,Blast Premier 2028 Dates,esports-news,2026-03-28T18:17:01+00:00
https://www.shanethegamer.com/esports-news/honor-of-kings-world-cup-2026/,Honor Of Kings World Cup 2026,esports-news,2026-03-28T18:01:33+00:00
https://www.shanethegamer.com/esports-news/pubg-mobile-global-open-2026/,Pubg Mobile Global Open 2026,esports-news,2026-03-28T17:09:05+00:00
https://www.shanethegamer.com/esports-news/subway-surfers-competitive-mode-showdown-march-30/,Subway Surfers Competitive Mode Showdown March 30,esports-news,2026-03-26T14:00:53+00:00
https://www.shanethegamer.com/esports-news/epic-games-layoffs-1000-employees-fortnite/,Epic Games Layoffs 1000 Employees Fortnite,esports-news,2026-03-24T15:21:08+00:00
https://www.shanethegamer.com/esports-news/blast-open-rotterdam-2026-playoffs-bracket/,Blast Open Rotterdam 2026 Playoffs Bracket,esports-news,2026-03-24T15:09:35+00:00
https://www.shanethegamer.com/esports-news/dissidia-duellum-final-fantasy-release-date/,Dissidia Duellum Final Fantasy Release Date,esports-news,2026-03-21T16:29:38+00:00
https://www.shanethegamer.com/esports-news/crimson-desert-2-million-sales-launch/,Crimson Desert 2 Million Sales Launch,esports-news,2026-03-21T12:44:13+00:00
https://www.shanethegamer.com/esports-news/cs2-reload-update-ammo-changes/,Cs2 Reload Update Ammo Changes,esports-news,2026-03-19T08:07:32+00:00
https://www.shanethegamer.com/esports-news/fortnite-google-play-return-march-19/,Fortnite Google Play Return March 19,esports-news,2026-03-18T15:41:03+00:00
https://www.shanethegamer.com/esports-news/narrate-karmine-corp-return/,Narrate Karmine Corp Return,esports-news,2026-03-18T15:36:25+00:00
https://www.shanethegamer.com/esports-news/valorant-patch-12-05-miks-knockout-mode/,Valorant Patch 12 05 Miks Knockout Mode,esports-news,2026-03-18T15:31:33+00:00
https://www.shanethegamer.com/esports-news/clair-obscur-expedition-33-future/,Clair Obscur Expedition 33 Future,esports-news,2026-03-18T15:19:24+00:00
https://www.shanethegamer.com/esports-news/roblox-minecraft-players-aaa-games-study/,Roblox Minecraft Players Aaa Games Study,esports-news,2026-03-18T15:05:49+00:00
https://www.shanethegamer.com/esports-news/spider-man-brand-new-day-trailer/,Spider Man Brand New Day Trailer,esports-news,2026-03-18T14:57:19+00:00
https://www.shanethegamer.com/esports-news/arc-raiders-accessibility-ban-appeal/,Arc Raiders Accessibility Ban Appeal,esports-news,2026-03-18T14:07:05+00:00
https://www.shanethegamer.com/esports-news/xbox-gaming-copilot-consoles-2026/,Xbox Gaming Copilot Consoles 2026,esports-news,2026-03-18T13:55:24+00:00
https://www.shanethegamer.com/esports-news/arc-raiders-patch-1-20-0-il-toro-nerf/,Arc Raiders Patch 1 20 0 Il Toro Nerf,esports-news,2026-03-18T13:51:55+00:00
https://www.shanethegamer.com/esports-news/arc-raiders-and-the-finals-studio-rob-runesson-allegations/,Arc Raiders And The Finals Studio Rob Runesson Allegations,esports-news,2026-03-18T12:33:42+00:00
https://www.shanethegamer.com/esports-news/nvidia-dlss-5-backlash-ceo-response/,Nvidia Dlss 5 Backlash Ceo Response,esports-news,2026-03-18T10:02:36+00:00
https://www.shanethegamer.com/esports-news/cs2-salary-rumours-claim-zywoo-e100k-s1mple-120k-per-month/,Cs2 Salary Rumours Claim Zywoo E100K S1Mple 120K Per Month,esports-news,2026-03-18T09:26:25+00:00
https://www.shanethegamer.com/esports-news/switch-2-handheld-mode-boost-update/,Switch 2 Handheld Mode Boost Update,esports-news,2026-03-18T09:05:19+00:00
https://www.shanethegamer.com/esports-news/starfield-ps5-release-date-april-7/,Starfield Ps5 Release Date April 7,esports-news,2026-03-18T08:33:34+00:00
https://www.shanethegamer.com/esports-news/steam-malware-games-fbi-investigation/,Steam Malware Games Fbi Investigation,esports-news,2026-03-17T16:09:06+00:00
https://www.shanethegamer.com/esports-news/gamestop-ps3-xbox-360-wii-u-retro/,Gamestop Ps3 Xbox 360 Wii U Retro,esports-news,2026-03-17T15:53:12+00:00
https://www.shanethegamer.com/esports-news/dlss-5-ai-slop-backlash/,Dlss 5 Ai Slop Backlash,esports-news,2026-03-17T14:17:52+00:00
https://www.shanethegamer.com/esports-news/crimson-desert-launch-trailer/,Crimson Desert Launch Trailer,esports-news,2026-03-16T15:35:11+00:00
https://www.shanethegamer.com/esports-news/myrient-game-archive-saved/,Myrient Game Archive Saved,esports-news,2026-03-16T15:10:30+00:00
https://www.shanethegamer.com/esports-news/pokemon-go-data-delivery-robots/,Pokemon Go Data Delivery Robots,esports-news,2026-03-16T14:54:06+00:00
https://www.shanethegamer.com/esports-news/cs2-valorant-project-phoenix/,Cs2 Valorant Project Phoenix,esports-news,2026-03-16T14:02:40+00:00
https://www.shanethegamer.com/esports-news/valorant-masters-london-tickets/,Valorant Masters London Tickets,esports-news,2026-03-16T13:13:54+00:00
https://www.shanethegamer.com/esports-news/wb-games-montreal-layoffs/,Wb Games Montreal Layoffs,esports-news,2026-03-16T13:01:38+00:00
https://www.shanethegamer.com/esports-news/resident-evil-requiem-sales/,Resident Evil Requiem Sales,esports-news,2026-03-16T11:00:12+00:00
https://www.shanethegamer.com/esports-news/league-of-legends-voice-chat-confirmed/,League Of Legends Voice Chat Confirmed,esports-news,2026-03-16T10:50:42+00:00
https://www.shanethegamer.com/esports-news/valorant-knockout-mode/,Valorant Knockout Mode,esports-news,2026-03-16T10:45:33+00:00
https://www.shanethegamer.com/esports-news/nongshim-redforce-masters-santiago-paper-rex/,Nongshim Redforce Masters Santiago Paper Rex,esports-news,2026-03-16T10:21:40+00:00
https://www.shanethegamer.com/esports-news/valorant-agent-miks-abilities/,Valorant Agent Miks Abilities,esports-news,2026-03-16T10:04:14+00:00
https://www.shanethegamer.com/esports-news/mario-kart-world-racing-wheel-switch-2/,Mario Kart World Racing Wheel Switch 2,esports-news,2026-03-16T05:34:02+00:00
https://www.shanethegamer.com/esports-news/ghost-of-yotei-legends-ps5/,Ghost Of Yotei Legends Ps5,esports-news,2026-03-16T05:20:36+00:00
https://www.shanethegamer.com/esports-news/candy-crush-all-stars-2026/,Candy Crush All Stars 2026,esports-news,2026-03-16T05:01:36+00:00
https://www.shanethegamer.com/esports-news/playstation-plus-march-games/,Playstation Plus March Games,esports-news,2026-03-15T09:33:56+00:00
https://www.shanethegamer.com/esports-news/pgl-cs2-tier-1-program-2027-2028/,Pgl Cs2 Tier 1 Program 2027 2028,esports-news,2026-03-15T08:50:56+00:00
https://www.shanethegamer.com/esports-news/arc-raiders-ai-voices-replaced/,Arc Raiders Ai Voices Replaced,esports-news,2026-03-14T12:43:14+00:00
https://www.shanethegamer.com/esports-news/jeff-kaplan-overwatch-blizzard-exit/,Jeff Kaplan Overwatch Blizzard Exit,esports-news,2026-03-14T11:25:45+00:00
https://www.shanethegamer.com/esports-news/legend-of-california-game/,Legend Of California Game,esports-news,2026-03-14T11:15:16+00:00
https://www.shanethegamer.com/esports-news/team-liquid-na-move-cs2-major-controversy/,Team Liquid Na Move Cs2 Major Controversy,esports-news,2026-03-14T10:48:46+00:00
https://www.shanethegamer.com/esports-news/g2-liquid-roster-swap-nertz-malbsmd/,G2 Liquid Roster Swap Nertz Malbsmd,esports-news,2026-03-14T10:14:34+00:00
https://www.shanethegamer.com/esports-news/kpop-demon-hunters-2-confirmed/,Kpop Demon Hunters 2 Confirmed,esports-news,2026-03-14T09:59:43+00:00
https://www.shanethegamer.com/esports-news/fortnite-vbucks-price-increase/,Fortnite Vbucks Price Increase,esports-news,2026-03-13T02:54:55+00:00
https://www.shanethegamer.com/esports-news/pokemon-winds-and-waves-nintendo-switch-2/,Pokemon Winds And Waves Nintendo Switch 2,esports-news,2026-03-13T02:29:42+00:00
https://www.shanethegamer.com/esports-news/pickmon-pokemon-ripoff-controversy/,Pickmon Pokemon Ripoff Controversy,esports-news,2026-03-11T09:45:57+00:00
https://www.shanethegamer.com/esports-news/pokemon-pokopia-release-date-review-scores/,Pokemon Pokopia Release Date Review Scores,esports-news,2026-03-03T10:10:23+00:00
https://www.shanethegamer.com/esports-news/pokemon-pokopia-highest-rated-pokemon-game/,Pokemon Pokopia Highest Rated Pokemon Game,esports-news,2026-03-03T10:09:42+00:00
https://www.shanethegamer.com/esports-news/first-stand-2026-format-schedule-teams/,First Stand 2026 Format Schedule Teams,esports-news,2026-03-03T09:16:43+00:00
https://www.shanethegamer.com/esports-news/ukel-monthly-cups-march-21/,Ukel Monthly Cups March 21,esports-news,2026-03-03T08:43:34+00:00
https://www.shanethegamer.com/esports-news/shyvana-update-patch-26-6-league-of-legends/,Shyvana Update Patch 26 6 League Of Legends,esports-news,2026-03-03T08:18:44+00:00
https://www.shanethegamer.com/esports-news/30th-anniversary-ps5-pro-auction-nz/,30Th Anniversary Ps5 Pro Auction Nz,esports-news,2026-03-03T07:49:00+00:00
https://www.shanethegamer.com/esports-news/pixelheart-atari-hotels-adapt/,Pixelheart Atari Hotels Adapt,esports-news,2026-03-03T07:39:04+00:00
https://www.shanethegamer.com/esports-news/tung-tung-tung-sahur-rumoured-fortnite/,Tung Tung Tung Sahur Rumoured Fortnite,esports-news,2026-02-27T16:15:24+00:00
https://www.shanethegamer.com/esports-news/league-of-legends-team-voice-chat-pbe-16-5/,League Of Legends Team Voice Chat Pbe 16 5,esports-news,2026-02-27T16:04:44+00:00
https://www.shanethegamer.com/esports-news/esl-zowie-partnership-cs2-2027/,Esl Zowie Partnership Cs2 2027,esports-news,2026-02-27T10:56:52+00:00
https://www.shanethegamer.com/esports-news/stardew-valley-1-7-marriage-candidates-clint-sandy/,Stardew Valley 1 7 Marriage Candidates Clint Sandy,esports-news,2026-02-27T10:34:08+00:00
https://www.shanethegamer.com/esports-news/overwatch-rush-mobile-spin-off/,Overwatch Rush Mobile Spin Off,esports-news,2026-02-26T15:18:39+00:00
https://www.shanethegamer.com/esports-news/resident-evil-requiem-dlss-4-5-6x-frame-generation/,Resident Evil Requiem Dlss 4 5 6X Frame Generation,esports-news,2026-02-26T15:06:43+00:00
https://www.shanethegamer.com/esports-news/new-york-sues-valve-loot-boxes/,New York Sues Valve Loot Boxes,esports-news,2026-02-26T14:50:45+00:00
https://www.shanethegamer.com/esports-news/arc-raiders-update-1-17-0-patch-notes/,Arc Raiders Update 1 17 0 Patch Notes,esports-news,2026-02-26T14:27:39+00:00
https://www.shanethegamer.com/esports-news/xbox-app-spam-notifications-braze-test-message/,Xbox App Spam Notifications Braze Test Message,esports-news,2026-02-26T10:47:13+00:00
https://www.shanethegamer.com/esports-news/marathon-server-slam-release-date-rewards/,Marathon Server Slam Release Date Rewards,esports-news,2026-02-26T10:31:29+00:00
https://www.shanethegamer.com/esports-news/marvel-maximum-collection-x-men-arcade-ps5-switch-xbox/,Marvel Maximum Collection X Men Arcade Ps5 Switch Xbox,esports-news,2026-02-26T10:08:28+00:00
https://www.shanethegamer.com/esports-news/skeleton-banging-shield-meme-emote-clash-royale/,Skeleton Banging Shield Meme Emote Clash Royale,esports-news,2026-02-25T14:55:28+00:00
https://www.shanethegamer.com/esports-news/team-vitality-trackmania-pac-signing/,Team Vitality Trackmania Pac Signing,esports-news,2026-02-23T13:44:02+00:00
https://www.shanethegamer.com/esports-news/vitality-win-pgl-cluj-napoca-2026-againts-parivision-as-zywoo-claims-historic-30th-mvp/,Vitality Win Pgl Cluj Napoca 2026 Againts Parivision As Zywoo Claims Historic 30Th Mvp,esports-news,2026-02-23T13:34:32+00:00
https://www.shanethegamer.com/esports-news/clash-royale-update-changes-2026/,Clash Royale Update Changes 2026,esports-news,2026-02-21T10:30:13+00:00
https://www.shanethegamer.com/esports-news/for-retribution-player-card-valorant/,For Retribution Player Card Valorant,esports-news,2026-02-21T10:17:59+00:00
https://www.shanethegamer.com/esports-news/roblox-engagement-2025-playstation-steam/,Roblox Engagement 2025 Playstation Steam,esports-news,2026-02-21T10:07:56+00:00
https://www.shanethegamer.com/esports-news/victorian-virtual-grand-prix-student-esports/,Victorian Virtual Grand Prix Student Esports,esports-news,2026-02-21T09:57:05+00:00
https://www.shanethegamer.com/esports-news/ubisoft-toronto-layoffs-splinter-cell-remake/,Ubisoft Toronto Layoffs Splinter Cell Remake,esports-news,2026-02-21T09:18:41+00:00
https://www.shanethegamer.com/esports-news/grow-a-garden-stealing-pet-update/,Grow A Garden Stealing Pet Update,esports-news,2026-02-21T09:14:32+00:00
https://www.shanethegamer.com/esports-news/2xko-community-event-rewards-players-can-now-earn-in-game-credits-and-titles/,2Xko Community Event Rewards Players Can Now Earn In Game Credits And Titles,esports-news,2026-02-21T09:12:16+00:00
https://www.shanethegamer.com/esports-news/virtus-pro-gamers-outreach-fundraiser/,Virtus Pro Gamers Outreach Fundraiser,esports-news,2026-02-21T09:12:01+00:00
https://www.shanethegamer.com/esports-news/resident-evil-requiem-leaks-capcom-plea/,Resident Evil Requiem Leaks Capcom Plea,esports-news,2026-02-21T09:03:52+00:00
https://www.shanethegamer.com/esports-news/finji-tiktok-racist-genai-ads/,Finji Tiktok Racist Genai Ads,esports-news,2026-02-21T08:40:32+00:00
https://www.shanethegamer.com/esports-news/midsummer-studios-closure-burbank/,Midsummer Studios Closure Burbank,esports-news,2026-02-21T07:25:54+00:00
https://www.shanethegamer.com/esports-news/scopely-loom-games-acquisition/,Scopely Loom Games Acquisition,esports-news,2026-02-21T07:04:47+00:00
https://www.shanethegamer.com/esports-news/valorant-masters-santiago-2026/,Valorant Masters Santiago 2026,esports-news,2026-02-21T06:49:59+00:00
https://www.shanethegamer.com/esports-news/xbox-ai-slop-asha-sharma/,Xbox Ai Slop Asha Sharma,esports-news,2026-02-21T06:32:58+00:00
https://www.shanethegamer.com/esports-news/phil-spencer-retirement-asha-sharma-xbox-ceo/,Phil Spencer Retirement Asha Sharma Xbox Ceo,esports-news,2026-02-21T06:28:50+00:00
https://www.shanethegamer.com/esports-news/the-finals-esports-paused/,The Finals Esports Paused,esports-news,2026-02-21T06:12:43+00:00
https://www.shanethegamer.com/esports-news/tenz-first-stream-breakup/,Tenz First Stream Breakup,esports-news,2026-02-21T06:06:57+00:00
https://www.shanethegamer.com/esports-news/fortnite-solo-leveling-arise-crossover/,Fortnite Solo Leveling Arise Crossover,esports-news,2026-02-21T06:06:48+00:00
https://www.shanethegamer.com/esports-news/valorant-esports-nations-cup-2026/,Valorant Esports Nations Cup 2026,esports-news,2026-02-21T05:30:28+00:00
https://www.shanethegamer.com/esports-news/slay-the-spire-2-early-access-march-5/,Slay The Spire 2 Early Access March 5,esports-news,2026-02-20T12:39:40+00:00
https://www.shanethegamer.com/esports-news/fnatic-online-abuse-statement/,Fnatic Online Abuse Statement,esports-news,2026-02-20T12:32:18+00:00
https://www.shanethegamer.com/esports-news/playstation-close-bluepoint-games/,Playstation Close Bluepoint Games,esports-news,2026-02-20T09:58:20+00:00
https://www.shanethegamer.com/esports-news/pokemon-firered-leafgreen-switch-eshop/,Pokemon Firered Leafgreen Switch Eshop,esports-news,2026-02-20T09:26:49+00:00
https://www.shanethegamer.com/esports-news/god-of-war-trilogy-remake-new-fighting-system/,God Of War Trilogy Remake New Fighting System,esports-news,2026-02-20T08:17:43+00:00
https://www.shanethegamer.com/esports-news/elder-scrolls-6-creation-engine-3/,Elder Scrolls 6 Creation Engine 3,esports-news,2026-02-20T08:08:44+00:00
https://www.shanethegamer.com/esports-news/saudi-esports-federation-roc-team-stallions-partnerships/,Saudi Esports Federation Roc Team Stallions Partnerships,esports-news,2026-02-20T07:58:46+00:00
https://www.shanethegamer.com/esports-news/2xko-eu-community-series-season-1-roadmap/,2Xko Eu Community Series Season 1 Roadmap,esports-news,2026-02-20T07:54:29+00:00
https://www.shanethegamer.com/esports-news/apex-legends-bans-2000-accounts-xim-cheating/,Apex Legends Bans 2000 Accounts Xim Cheating,esports-news,2026-02-20T07:43:01+00:00
https://www.shanethegamer.com/esports-news/is-hellcase-still-legit/,Is Hellcase Still Legit,esports-news,2026-02-20T07:28:19+00:00
https://www.shanethegamer.com/esports-news/gta-game-lifecycle/,Gta Game Lifecycle,esports-news,2026-02-20T07:10:15+00:00
https://www.shanethegamer.com/esports-news/fortnite-game-of-thrones-collab-leak/,Fortnite Game Of Thrones Collab Leak,esports-news,2026-02-20T05:18:43+00:00
https://www.shanethegamer.com/esports-news/former-capcom-producer-spends-500k-monster-strike/,Former Capcom Producer Spends 500K Monster Strike,esports-news,2026-02-19T13:39:39+00:00
https://www.shanethegamer.com/esports-news/faze-falcons-call-of-duty-challengers-team/,Faze Falcons Call Of Duty Challengers Team,esports-news,2026-02-19T13:31:18+00:00
https://www.shanethegamer.com/esports-news/rainbow-six-mobile-early-launch-india/,Rainbow Six Mobile Early Launch India,esports-news,2026-02-19T13:26:19+00:00
https://www.shanethegamer.com/esports-news/valorant-masters-santiago-skirmish-series/,Valorant Masters Santiago Skirmish Series,esports-news,2026-02-19T13:12:10+00:00
https://www.shanethegamer.com/esports-news/ninjas-in-pyjamas-sign-meo-il-tekken-8/,Ninjas In Pyjamas Sign Meo Il Tekken 8,esports-news,2026-02-19T13:05:46+00:00
https://www.shanethegamer.com/esports-news/pgl-cluj-napoca-2026-playoff-bracket/,Pgl Cluj Napoca 2026 Playoff Bracket,esports-news,2026-02-19T10:48:09+00:00
https://www.shanethegamer.com/esports-news/nintendo-tells-pokemon-card-store-change-name/,Nintendo Tells Pokemon Card Store Change Name,esports-news,2026-02-19T10:42:31+00:00
https://www.shanethegamer.com/esports-news/pokemon-tcg-pocket-esport-plans/,Pokemon Tcg Pocket Esport Plans,esports-news,2026-02-19T09:40:15+00:00
https://www.shanethegamer.com/esports-news/kristen-bell-amy-rose-sonic-4-frozen-anna/,Kristen Bell Amy Rose Sonic 4 Frozen Anna,esports-news,2026-02-19T09:29:59+00:00
https://www.shanethegamer.com/esports-news/highguard-tencent-funding-report/,Highguard Tencent Funding Report,esports-news,2026-02-19T09:10:42+00:00
https://www.shanethegamer.com/esports-news/escape-from-tarkov-2026-roadmap/,Escape From Tarkov 2026 Roadmap,esports-news,2026-02-18T13:36:32+00:00
https://www.shanethegamer.com/esports-news/xbox-game-pass-february-2026-wave-2-lineup/,Xbox Game Pass February 2026 Wave 2 Lineup,esports-news,2026-02-18T13:21:58+00:00
https://www.shanethegamer.com/esports-news/final-fantasy-9-vivi-book-may-2026-release/,Final Fantasy 9 Vivi Book May 2026 Release,esports-news,2026-02-18T12:33:17+00:00
https://www.shanethegamer.com/esports-news/fortnite-solo-leveling-collab-release-date/,Fortnite Solo Leveling Collab Release Date,esports-news,2026-02-17T13:34:01+00:00
https://www.shanethegamer.com/esports-news/shutaro-ida-death-castlevania-bloodstained/,Shutaro Ida Death Castlevania Bloodstained,esports-news,2026-02-17T13:14:21+00:00
https://www.shanethegamer.com/esports-news/nintendo-dmca-switch-emulators-github/,Nintendo Dmca Switch Emulators Github,esports-news,2026-02-17T13:07:02+00:00
https://www.shanethegamer.com/esports-news/anchor-point-studios-independent-from-netease/,Anchor Point Studios Independent From Netease,esports-news,2026-02-17T12:41:15+00:00
https://www.shanethegamer.com/esports-news/meta-ai-patent-facebook-after-death/,Meta Ai Patent Facebook After Death,esports-news,2026-02-17T12:31:14+00:00
https://www.shanethegamer.com/esports-news/abyss-codes-february-2026/,Abyss Codes February 2026,esports-news,2026-02-17T12:13:49+00:00
https://www.shanethegamer.com/esports-news/pubg-esports-nations-cup-2026/,Pubg Esports Nations Cup 2026,esports-news,2026-02-17T12:04:51+00:00
https://www.shanethegamer.com/esports-news/valorant-2026-vct-season-capsule/,Valorant 2026 Vct Season Capsule,esports-news,2026-02-17T11:53:23+00:00
https://www.shanethegamer.com/esports-news/razer-niko-collection/,Razer Niko Collection,esports-news,2026-02-17T11:41:15+00:00
https://www.shanethegamer.com/esports-news/rainbow-six-majors-2026-us-japan-brazil/,Rainbow Six Majors 2026 Us Japan Brazil,esports-news,2026-02-17T11:01:40+00:00
https://www.shanethegamer.com/esports-news/passion-ua-outbid-navi-for-senzu/,Passion Ua Outbid Navi For Senzu,esports-news,2026-02-17T10:56:12+00:00
https://www.shanethegamer.com/esports-news/senzu-and-try-join-passion-ua-cs2-roster/,Senzu And Try Join Passion Ua Cs2 Roster,esports-news,2026-02-17T08:45:57+00:00
https://www.shanethegamer.com/esports-news/zowie-apex-partnership-team-vitality-igl/,Zowie Apex Partnership Team Vitality Igl,esports-news,2026-02-17T08:31:22+00:00
https://www.shanethegamer.com/esports-news/brawl-cup-2026-berlin-blast/,Brawl Cup 2026 Berlin Blast,esports-news,2026-02-17T08:25:04+00:00
https://www.shanethegamer.com/esports-news/warzone-mobile-shutdown-date-april-17-2026/,Warzone Mobile Shutdown Date April 17 2026,esports-news,2026-02-17T08:19:33+00:00
https://www.shanethegamer.com/esports-news/solid-snake-rainbow-six-siege/,Solid Snake Rainbow Six Siege,esports-news,2026-02-17T08:11:31+00:00
https://www.shanethegamer.com/esports-news/rainbow-six-siege-year-11-roadmap/,Rainbow Six Siege Year 11 Roadmap,esports-news,2026-02-17T08:11:06+00:00
https://www.shanethegamer.com/esports-news/2xko-akali-senna-2026-update/,2Xko Akali Senna 2026 Update,esports-news,2026-02-17T07:45:42+00:00
https://www.shanethegamer.com/esports-news/mewtwo-pokemon-go-fest-2026/,Mewtwo Pokemon Go Fest 2026,esports-news,2026-02-14T12:24:05+00:00
https://www.shanethegamer.com/esports-news/bytedance-sell-moonton-mobile-legends-6-billion/,Bytedance Sell Moonton Mobile Legends 6 Billion,esports-news,2026-02-14T12:17:26+00:00
https://www.shanethegamer.com/esports-news/marvel-tokon-fighting-souls-release-date-ps5-pc/,Marvel Tokon Fighting Souls Release Date Ps5 Pc,esports-news,2026-02-14T12:06:04+00:00
https://www.shanethegamer.com/esports-news/crimson-moon-action-rpg-2026/,Crimson Moon Action Rpg 2026,esports-news,2026-02-14T11:50:02+00:00
https://www.shanethegamer.com/esports-news/project-windless-ps5-open-world-rpg-announced/,Project Windless Ps5 Open World Rpg Announced,esports-news,2026-02-14T11:27:28+00:00
https://www.shanethegamer.com/esports-news/metal-gear-solid-master-collection-vol-2-release-date/,Metal Gear Solid Master Collection Vol 2 Release Date,esports-news,2026-02-14T11:22:18+00:00
https://www.shanethegamer.com/esports-news/team-vitality-returns-to-fortnite-fncs-world-champions/,Team Vitality Returns To Fortnite Fncs World Champions,esports-news,2026-02-14T11:08:00+00:00
https://www.shanethegamer.com/esports-news/marathon-server-slam-february-26/,Marathon Server Slam February 26,esports-news,2026-02-13T13:48:58+00:00
https://www.shanethegamer.com/esports-news/castlevania-belmonts-curse-release-date-ps5-2026/,Castlevania Belmonts Curse Release Date Ps5 2026,esports-news,2026-02-13T13:41:42+00:00
https://www.shanethegamer.com/esports-news/silent-hill-townfall-first-person-gameplay-2026/,Silent Hill Townfall First Person Gameplay 2026,esports-news,2026-02-13T13:35:23+00:00
https://www.shanethegamer.com/esports-news/john-wick-game-ps5-keanu-reeves-confirmed/,John Wick Game Ps5 Keanu Reeves Confirmed,esports-news,2026-02-13T13:21:45+00:00
https://www.shanethegamer.com/esports-news/god-of-war-greek-trilogy-remake-sons-of-sparta-ps5/,God Of War Greek Trilogy Remake Sons Of Sparta Ps5,esports-news,2026-02-13T13:21:09+00:00
https://www.shanethegamer.com/esports-news/team-vitality-expands-shooter-division-ewc-2026/,Team Vitality Expands Shooter Division Ewc 2026,esports-news,2026-02-13T11:52:31+00:00
https://www.shanethegamer.com/esports-news/sega-la-live-partnership/,Sega La Live Partnership,esports-news,2026-02-13T11:39:46+00:00
https://www.shanethegamer.com/esports-news/pubg-mobile-esports-2026-roadmap-pmgo-pmgc/,Pubg Mobile Esports 2026 Roadmap Pmgo Pmgc,esports-news,2026-02-13T09:24:57+00:00
https://www.shanethegamer.com/esports-news/free-cyberpunk-game-steam-d1al-ogue/,Free Cyberpunk Game Steam D1Al Ogue,esports-news,2026-02-10T00:51:17+00:00
https://www.shanethegamer.com/esports-news/riot-games-2xko-layoffs/,Riot Games 2Xko Layoffs,esports-news,2026-02-10T00:38:29+00:00
https://www.shanethegamer.com/esports-news/tenz-responds-kyedae-cheating-rumours/,Tenz Responds Kyedae Cheating Rumours,esports-news,2026-02-09T23:18:16+00:00
https://www.shanethegamer.com/esports-news/call-of-duty-league-championship-2026-las-vegas/,Call Of Duty League Championship 2026 Las Vegas,esports-news,2026-02-06T08:25:29+00:00
https://www.shanethegamer.com/esports-news/itachi-minato-mlbb-naruto-collab-leaks/,Itachi Minato Mlbb Naruto Collab Leaks,esports-news,2026-02-05T23:59:38+00:00
https://www.shanethegamer.com/esports-news/overwatch-new-heroes-reign-of-talon/,Overwatch New Heroes Reign Of Talon,esports-news,2026-02-05T15:09:09+00:00
https://www.shanethegamer.com/esports-news/overwatch-2-renamed-overwatch/,Overwatch 2 Renamed Overwatch,esports-news,2026-02-05T15:07:57+00:00
https://www.shanethegamer.com/esports-news/overwatch-hello-kitty-collab/,Overwatch Hello Kitty Collab,esports-news,2026-02-05T14:49:41+00:00
https://www.shanethegamer.com/esports-news/overwatch-season-1-roadmap/,Overwatch Season 1 Roadmap,esports-news,2026-02-05T14:00:44+00:00
https://www.shanethegamer.com/esports-news/overwatch-nintendo-switch-2/,Overwatch Nintendo Switch 2,esports-news,2026-02-05T13:44:54+00:00
https://www.shanethegamer.com/esports-news/stardew-valley-1-7-update-marriage-candidates/,Stardew Valley 1 7 Update Marriage Candidates,esports-news,2026-02-04T05:25:58+00:00
https://www.shanethegamer.com/esports-news/gta-6-marketing-summer-2026-no-more-delays-november/,Gta 6 Marketing Summer 2026 No More Delays November,esports-news,2026-02-04T04:52:56+00:00
https://www.shanethegamer.com/esports-news/fortnite-kpop-demon-hunters-jinu-skin-leak/,Fortnite Kpop Demon Hunters Jinu Skin Leak,esports-news,2026-02-04T04:35:59+00:00
https://www.shanethegamer.com/esports-news/fortnite-kpop-demon-hunters-wave-2/,Fortnite Kpop Demon Hunters Wave 2,esports-news,2026-02-04T04:33:07+00:00
https://www.shanethegamer.com/esports-news/iem-krakow-playoff-bracket-set/,Iem Krakow Playoff Bracket Set,esports-news,2026-02-04T04:18:45+00:00
https://www.shanethegamer.com/esports-news/pokemon-yasukuni-shrine-event-canceled/,Pokemon Yasukuni Shrine Event Canceled,esports-news,2026-02-02T19:55:04+00:00
https://www.shanethegamer.com/esports-news/playstation-touchscreen-controller-patent/,Playstation Touchscreen Controller Patent,esports-news,2026-02-01T11:36:33+00:00
https://www.shanethegamer.com/esports-news/cloud9-halo-dreamhack-birmingham-return/,Cloud9 Halo Dreamhack Birmingham Return,esports-news,2026-02-01T11:33:07+00:00
